timestamp_us,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_mdps,gyro_y_mdps,gyro_z_mdps
31485789,1011.01,3.78,-68.2,7280.0,140.0,-560.0
31492789,1010.53,3.29,-68.93,7210.0,210.0,-560.0
31501789,1010.89,3.54,-68.32,7280.0,210.0,-560.0
31510788,1010.77,3.42,-68.32,7210.0,140.0,-560.0
31517790,1011.38,4.51,-68.81,7210.0,140.0,-490.0
31526788,1010.65,4.15,-68.08,7210.0,210.0,-560.0
31533789,1011.14,4.03,-69.17,7210.0,140.0,-560.0
31542789,1010.89,3.42,-67.95,7210.0,210.0,-560.0
31551788,1010.77,4.39,-68.56,7140.0,210.0,-490.0
31558790,1009.67,4.03,-68.44,7210.0,210.0,-490.0
31567789,1010.89,5.0,-68.56,7140.0,140.0,-560.0
31576788,1010.89,3.9,-68.32,7210.0,210.0,-560.0
31583790,1011.14,5.0,-67.71,7070.0,210.0,-560.0
31592788,1010.53,3.66,-69.42,7000.0,210.0,-560.0
31599790,1010.89,5.0,-70.64,7000.0,210.0,-490.0
31608789,1010.65,3.9,-70.27,7000.0,210.0,-560.0
31617788,1011.14,5.0,-69.54,6930.0,280.0,-560.0
31624790,1009.06,4.15,-67.47,7000.0,210.0,-490.0
31633789,1010.4,5.25,-68.81,7070.0,140.0,-490.0
31640789,1010.77,4.27,-70.76,6860.0,280.0,-490.0
31649788,1010.89,4.15,-68.32,6790.0,210.0,-560.0
31658789,1011.14,3.66,-67.59,6860.0,280.0,-490.0
31665789,1009.92,4.76,-66.73,7000.0,210.0,-490.0
31674788,1011.14,5.37,-69.54,6930.0,140.0,-560.0
31683788,1011.01,4.39,-69.66,6790.0,210.0,-560.0
31690789,1010.77,3.78,-68.93,6720.0,280.0,-490.0
31699789,1011.01,3.9,-68.2,6790.0,210.0,-490.0
31706790,1010.16,4.39,-69.54,6860.0,210.0,-490.0
31715788,1010.65,5.12,-69.91,6860.0,210.0,-490.0
31724788,1010.4,5.12,-69.17,6790.0,280.0,-490.0
31731790,1011.01,5.0,-66.49,6720.0,210.0,-490.0
31740789,1010.89,3.78,-68.69,6860.0,210.0,-490.0
31747789,1011.01,5.25,-68.93,6790.0,210.0,-490.0
31756788,1010.77,4.76,-69.3,6790.0,210.0,-490.0
31765788,1011.26,5.0,-70.64,6580.0,280.0,-490.0
31772789,1010.4,3.42,-67.83,6720.0,280.0,-490.0
31781789,1010.53,4.76,-69.05,6860.0,70.0,-490.0
31790788,1011.75,5.49,-70.76,6720.0,140.0,-490.0
31797789,1010.4,4.64,-69.17,6510.0,280.0,-490.0
31806789,1011.5,3.78,-68.93,6510.0,210.0,-490.0
31813789,1010.16,3.78,-68.2,6650.0,210.0,-490.0
31822789,1010.4,5.73,-67.59,6720.0,70.0,-490.0
31831789,1011.5,5.0,-68.93,6580.0,210.0,-560.0
31838789,1010.77,5.12,-67.22,6440.0,280.0,-490.0
31847789,1010.53,4.39,-66.98,6510.0,140.0,-490.0
31854789,1011.14,4.03,-67.95,6510.0,210.0,-420.0
31863789,1010.65,3.9,-68.81,6440.0,210.0,-490.0
31872789,1010.89,4.88,-69.17,6440.0,210.0,-490.0
31879789,1009.79,4.88,-67.71,6440.0,280.0,-490.0
31888788,1010.4,4.64,-66.49,6580.0,140.0,-490.0
31897789,1011.75,4.88,-67.95,6580.0,210.0,-490.0
31904790,1010.53,4.03,-66.61,6440.0,280.0,-490.0
31913788,1011.62,3.05,-67.71,6370.0,210.0,-490.0
31920789,1010.65,3.42,-67.47,6440.0,280.0,-490.0
31929788,1010.53,4.15,-67.22,6510.0,140.0,-490.0
31938788,1010.65,5.0,-67.83,6440.0,210.0,-490.0
31945790,1011.62,4.51,-67.59,6370.0,280.0,-490.0
31954789,1011.14,4.15,-67.1,6440.0,280.0,-490.0
31963788,1011.26,4.27,-66.37,6510.0,210.0,-490.0
31970790,1010.4,4.76,-66.49,6510.0,140.0,-490.0
31979789,1010.77,4.51,-65.64,6370.0,210.0,-490.0
31986790,1011.01,5.25,-64.9,6370.0,210.0,-490.0
31995789,1011.26,4.51,-64.9,6370.0,210.0,-490.0
32004787,1011.38,3.78,-66.25,6370.0,140.0,-490.0
32011789,1010.77,3.9,-66.61,6370.0,210.0,-490.0
32020787,1011.38,4.03,-69.66,6370.0,70.0,-490.0
32027790,1010.89,3.66,-66.25,6300.0,420.0,-490.0
32036789,1010.4,5.49,-65.27,6510.0,70.0,-420.0
32045789,1011.87,5.12,-67.47,6510.0,210.0,-490.0
32052790,1010.65,5.12,-65.64,6370.0,210.0,-490.0
32061788,1011.99,3.78,-66.86,6300.0,210.0,-490.0
32070788,1011.5,4.39,-65.64,6300.0,280.0,-490.0
32077789,1010.28,4.76,-64.29,6370.0,140.0,-490.0
32086789,1010.65,5.86,-66.86,6370.0,140.0,-490.0
32093789,1010.04,5.0,-65.64,6370.0,350.0,-490.0
32102789,1012.11,3.9,-67.59,6300.0,140.0,-490.0
32111787,1011.75,3.42,-67.71,6300.0,280.0,-490.0
32118789,1010.89,4.39,-67.34,6300.0,140.0,-490.0
32127789,1010.65,4.64,-69.91,6370.0,210.0,-490.0
32134790,1010.28,4.88,-67.47,6300.0,280.0,-420.0
32143788,1010.65,5.0,-67.22,6370.0,140.0,-490.0
32152788,1011.26,4.64,-67.71,6370.0,210.0,-490.0
32159789,1011.75,4.27,-66.0,6370.0,210.0,-490.0
32168788,1012.23,4.27,-66.86,6230.0,210.0,-490.0
32177788,1010.77,3.66,-65.51,6160.0,280.0,-490.0
32184790,1010.4,4.03,-66.37,6230.0,140.0,-490.0
32193789,1011.01,5.73,-66.86,6300.0,210.0,-490.0
32200789,1011.14,5.98,-65.64,6300.0,140.0,-420.0
32209788,1011.87,4.03,-65.39,6230.0,280.0,-490.0
32218788,1010.89,4.15,-66.73,6160.0,140.0,-490.0
32225789,1011.99,2.68,-67.71,6230.0,280.0,-490.0
32234789,1009.79,5.12,-64.54,6300.0,140.0,-490.0
32243788,1011.5,4.76,-67.47,6370.0,210.0,-490.0
32250788,1010.16,5.61,-63.81,6300.0,280.0,-490.0
32259788,1011.99,4.15,-65.03,6230.0,140.0,-490.0
32266789,1011.62,3.66,-65.88,6160.0,210.0,-490.0
32275789,1011.01,3.05,-65.39,6230.0,210.0,-490.0
32284789,1011.01,4.51,-66.98,6300.0,70.0,-490.0
32291789,1010.53,5.12,-65.76,6300.0,280.0,-490.0
32300789,1010.04,5.73,-65.27,6230.0,140.0,-420.0
32307789,1011.14,5.25,-67.83,6160.0,280.0,-420.0
32316788,1010.77,4.76,-64.05,6230.0,280.0,-490.0
32325789,1011.38,4.39,-66.73,6230.0,140.0,-490.0
32332790,1011.62,3.9,-65.27,6230.0,280.0,-490.0
32341788,1010.28,4.76,-64.54,6230.0,140.0,-490.0
32350788,1009.79,5.12,-66.98,6230.0,140.0,-490.0
32357790,1010.04,4.88,-65.39,6230.0,210.0,-490.0
32366788,1010.28,5.49,-66.61,6230.0,140.0,-420.0
32373790,1011.87,4.03,-67.34,6230.0,280.0,-490.0
32382787,1011.38,3.9,-67.22,6090.0,140.0,-420.0
32391789,1010.77,3.78,-68.44,6230.0,210.0,-420.0
32398789,1010.4,4.64,-67.1,6160.0,140.0,-420.0
32407789,1011.01,5.0,-68.44,6230.0,140.0,-420.0
32414789,1010.65,5.61,-66.61,6230.0,280.0,-490.0
32423789,1011.14,5.0,-67.1,6090.0,140.0,-420.0
32432789,1011.26,4.39,-67.83,6020.0,210.0,-420.0
32439788,1011.01,4.27,-67.71,6090.0,140.0,-490.0
32448788,1011.14,4.03,-69.54,6090.0,210.0,-490.0
32457788,1010.4,4.76,-67.47,6090.0,210.0,-490.0
32464790,1010.89,4.88,-68.32,6160.0,210.0,-490.0
32473788,1011.5,5.37,-67.59,6090.0,210.0,-490.0
32480790,1010.77,3.54,-67.83,6020.0,210.0,-490.0
32489789,1011.5,4.27,-67.83,6020.0,210.0,-490.0
32498787,1011.26,4.88,-67.34,5950.0,210.0,-490.0
32505789,1010.65,4.15,-67.95,6090.0,210.0,-420.0
32514789,1011.01,4.88,-67.47,6020.0,210.0,-420.0
32521790,1010.65,4.15,-67.22,5950.0,140.0,-420.0
32530788,1010.77,4.15,-68.93,5950.0,210.0,-420.0
32539788,1011.01,3.66,-68.2,6020.0,210.0,-420.0
32546788,1010.89,4.51,-68.81,5950.0,210.0,-490.0
32555788,1010.89,4.88,-68.44,6020.0,280.0,-490.0
32564788,1010.4,5.25,-67.34,6020.0,140.0,-420.0
32571790,1010.65,5.86,-68.56,5950.0,210.0,-420.0
32580788,1011.26,5.37,-68.08,5950.0,210.0,-420.0
32587789,1010.16,4.15,-66.61,5880.0,140.0,-420.0
32596787,1010.89,4.88,-68.08,5950.0,140.0,-420.0
32605787,1011.14,4.15,-66.86,5880.0,210.0,-420.0
32612789,1011.01,5.12,-67.1,5740.0,210.0,-420.0
32621788,1010.65,5.12,-67.34,5880.0,210.0,-420.0
32630789,1010.4,5.12,-67.1,5810.0,140.0,-420.0
32637788,1011.14,4.76,-68.32,5810.0,210.0,-420.0
32646789,1010.65,4.15,-67.1,5740.0,210.0,-420.0
32653790,1011.01,4.39,-66.25,5810.0,210.0,-420.0
32662788,1009.92,4.76,-66.98,5880.0,210.0,-420.0
32671788,1009.79,4.39,-66.61,5810.0,210.0,-420.0
32678789,1011.14,5.37,-64.54,5880.0,140.0,-420.0
32687787,1011.75,4.76,-66.37,5670.0,210.0,-420.0
32694789,1011.26,4.15,-65.64,5600.0,280.0,-420.0
32703789,1011.14,3.54,-67.34,5740.0,140.0,-420.0
32712789,1011.38,4.76,-66.49,5740.0,210.0,-420.0
32719790,1011.62,5.0,-66.25,5740.0,210.0,-420.0
32728789,1010.53,4.76,-66.37,5740.0,210.0,-420.0
32737789,1011.01,5.25,-67.1,5740.0,140.0,-420.0
32744788,1010.53,4.27,-65.76,5740.0,210.0,-420.0
32753788,1011.14,4.15,-66.0,5740.0,210.0,-420.0
32760789,1010.65,4.27,-66.37,5670.0,280.0,-420.0
32769788,1011.01,4.88,-65.76,5740.0,210.0,-420.0
32778788,1011.01,4.76,-66.37,5810.0,140.0,-420.0
32785789,1011.26,4.64,-64.78,5740.0,210.0,-420.0
32794787,1010.65,4.03,-66.37,5670.0,140.0,-420.0
32801789,1011.14,4.51,-66.0,5740.0,210.0,-420.0
32810789,1010.65,4.27,-66.0,5740.0,210.0,-420.0
32819788,1010.89,4.64,-65.76,5740.0,140.0,-420.0
32826790,1010.65,4.39,-65.76,5600.0,210.0,-420.0
32835788,1011.75,4.39,-65.76,5740.0,140.0,-420.0
32844788,1010.53,5.49,-66.98,5670.0,210.0,-420.0
32851788,1010.77,4.03,-67.34,5740.0,280.0,-420.0
32860788,1010.16,5.49,-66.12,5810.0,140.0,-420.0
32867789,1011.26,5.25,-66.25,5740.0,210.0,-420.0
32876787,1010.4,5.0,-66.0,5600.0,210.0,-420.0
32885787,1011.38,4.15,-67.71,5600.0,210.0,-420.0
32892789,1011.14,4.27,-66.12,5530.0,280.0,-420.0
32901789,1010.4,4.39,-66.12,5670.0,210.0,-420.0
32910789,1011.14,5.12,-67.83,5740.0,210.0,-420.0
32917789,1010.77,4.76,-66.0,5670.0,280.0,-420.0
32926789,1011.26,4.51,-66.0,5530.0,210.0,-420.0
32933790,1011.01,4.39,-66.61,5530.0,280.0,-420.0
32942788,1010.65,5.0,-65.76,5600.0,210.0,-420.0
32951788,1011.5,4.39,-66.73,5530.0,210.0,-420.0
32958789,1010.77,4.27,-64.17,5600.0,350.0,-420.0
32967789,1010.89,3.66,-64.29,5600.0,140.0,-420.0
32974789,1010.77,4.88,-65.88,5600.0,210.0,-420.0
32983789,1010.65,3.9,-64.78,5530.0,280.0,-420.0
32992789,1011.01,4.88,-65.39,5530.0,140.0,-420.0
32999789,1011.26,5.12,-65.51,5530.0,210.0,-420.0
33008789,1010.77,4.51,-65.39,5600.0,280.0,-420.0
33017788,1010.77,4.03,-66.12,5600.0,140.0,-490.0
33024790,1010.77,4.27,-63.81,5600.0,210.0,-420.0
33033788,1011.62,5.25,-66.73,5530.0,70.0,-420.0
33040788,1010.89,4.15,-64.78,5600.0,350.0,-420.0
33049788,1011.01,5.12,-63.2,5670.0,70.0,-420.0
33058788,1012.23,4.76,-64.9,5670.0,280.0,-420.0
33065790,1011.5,4.51,-63.44,5600.0,210.0,-420.0
33074789,1011.01,4.27,-63.93,5600.0,210.0,-420.0
33081789,1010.77,4.88,-63.07,5600.0,280.0,-420.0
33090789,1010.77,4.51,-63.32,5740.0,70.0,-420.0
33099787,1011.01,4.88,-66.0,5600.0,210.0,-420.0
33106789,1010.53,4.15,-62.59,5600.0,210.0,-420.0
33115789,1011.62,4.64,-64.9,5670.0,140.0,-420.0
33124789,1011.14,4.15,-63.32,5670.0,280.0,-420.0
33131788,1011.87,4.15,-62.83,5670.0,140.0,-420.0
33140788,1011.99,3.42,-65.76,5740.0,210.0,-420.0
33147790,1010.16,4.76,-63.93,5670.0,210.0,-420.0
33156789,1009.79,5.25,-63.2,5740.0,140.0,-420.0
33165788,1012.23,5.37,-65.03,5740.0,140.0,-420.0
33172789,1011.01,4.15,-64.17,5670.0,210.0,-420.0
33181789,1011.75,3.54,-64.78,5670.0,140.0,-420.0
33188789,1011.01,4.39,-64.66,5740.0,280.0,-420.0
33197789,1010.65,5.0,-64.17,5740.0,140.0,-420.0
33206789,1010.89,5.73,-64.9,5740.0,210.0,-420.0
33213790,1010.53,4.27,-64.17,5670.0,210.0,-420.0
33222789,1011.01,4.15,-63.68,5740.0,210.0,-420.0
33231789,1011.5,4.15,-64.78,5740.0,280.0,-420.0
33238788,1010.89,4.15,-62.71,5810.0,210.0,-420.0
33247788,1011.75,4.88,-63.2,5740.0,140.0,-420.0
33254790,1010.65,5.25,-63.32,5740.0,280.0,-420.0
33263789,1011.14,4.39,-62.46,5740.0,210.0,-420.0
33272789,1011.26,3.66,-63.81,5740.0,210.0,-420.0
33279790,1011.38,3.42,-62.59,5810.0,210.0,-420.0
33288787,1011.14,3.54,-63.44,5810.0,210.0,-420.0
33297787,1010.89,4.51,-63.44,6020.0,140.0,-420.0
33304789,1010.16,4.88,-63.44,6020.0,210.0,-420.0
33313789,1011.26,4.64,-63.2,6020.0,210.0,-420.0
33320790,1011.38,3.78,-63.68,6020.0,210.0,-420.0
33329788,1011.14,4.15,-62.83,6020.0,210.0,-420.0
33338788,1012.36,3.9,-64.29,5950.0,210.0,-420.0
33345789,1010.28,4.39,-64.66,6020.0,210.0,-490.0
33354788,1011.38,4.03,-63.81,6090.0,210.0,-420.0
33361789,1010.28,4.76,-66.61,5950.0,210.0,-490.0
33370787,1010.89,4.15,-64.9,5950.0,280.0,-490.0
33379789,1012.11,4.39,-67.47,5880.0,140.0,-420.0
33386789,1010.28,3.42,-64.9,5950.0,420.0,-420.0
33395789,1010.04,4.15,-65.15,5950.0,70.0,-420.0
33404789,1011.5,4.39,-68.56,5950.0,210.0,-490.0
33411789,1009.67,4.88,-64.05,5810.0,210.0,-490.0
33420788,1011.62,4.03,-68.44,5950.0,70.0,-490.0
33427788,1010.77,4.51,-66.86,5880.0,280.0,-420.0
33436788,1010.4,3.66,-66.0,5880.0,70.0,-420.0
33445788,1011.14,4.76,-68.56,5810.0,140.0,-420.0
33452790,1010.53,4.39,-65.51,5810.0,350.0,-420.0
33461788,1011.14,4.27,-67.22,5880.0,140.0,-420.0
33468789,1011.01,4.76,-68.2,5880.0,210.0,-420.0
33477789,1010.4,4.64,-65.27,5880.0,210.0,-420.0
33486787,1011.99,3.9,-66.86,5810.0,140.0,-420.0
33493789,1010.4,4.15,-64.29,5880.0,280.0,-420.0
33502788,1010.53,4.03,-64.29,5950.0,140.0,-420.0
33511789,1011.5,4.88,-66.49,5880.0,210.0,-420.0
33518789,1010.65,4.39,-65.03,5810.0,210.0,-420.0
33527789,1010.04,5.0,-65.15,5880.0,140.0,-420.0
33534790,1010.16,4.15,-64.9,5880.0,280.0,-490.0
33543788,1010.77,4.27,-64.29,5880.0,210.0,-490.0
33552788,1011.38,4.15,-65.03,5810.0,140.0,-420.0
33559789,1011.14,4.64,-64.17,5810.0,280.0,-420.0
33568789,1011.14,4.27,-64.17,5810.0,140.0,-420.0
33575789,1010.77,4.76,-63.56,5810.0,210.0,-420.0
33584788,1010.77,3.54,-62.46,5880.0,280.0,-420.0
33593788,1011.38,6.22,-65.88,5810.0,70.0,-490.0
33600789,1011.01,3.66,-65.03,5740.0,350.0,-490.0
33609789,1010.53,4.03,-61.98,5880.0,140.0,-420.0
33618789,1010.77,4.39,-63.93,5950.0,140.0,-420.0
33625789,1010.4,4.15,-63.81,5950.0,140.0,-420.0
33634788,1011.26,4.76,-64.66,5810.0,140.0,-490.0
33641789,1010.65,4.27,-64.9,5810.0,210.0,-420.0
33650789,1010.77,2.93,-63.68,5880.0,210.0,-490.0
33659788,1010.65,4.51,-63.93,6020.0,210.0,-420.0
33666790,1011.5,4.39,-65.64,5950.0,210.0,-420.0
33675789,1010.28,4.88,-65.39,5880.0,210.0,-420.0
33684788,1011.01,4.39,-64.78,5810.0,210.0,-420.0
33691789,1010.4,3.78,-64.05,5950.0,210.0,-490.0
33700788,1011.26,4.39,-65.76,6020.0,70.0,-420.0
33707789,1011.62,4.03,-66.98,5950.0,210.0,-490.0
33716789,1011.5,4.15,-65.64,5950.0,210.0,-490.0
33725789,1010.53,4.27,-64.66,6020.0,210.0,-490.0
33732790,1010.28,5.12,-64.54,6020.0,140.0,-490.0
33741788,1010.53,5.12,-64.29,5950.0,210.0,-490.0
33748790,1011.75,5.61,-64.66,5880.0,210.0,-420.0
33757789,1011.01,3.9,-63.2,5810.0,210.0,-490.0
33766788,1011.75,4.15,-63.44,5880.0,140.0,-420.0
33773789,1010.16,4.64,-63.56,5950.0,210.0,-490.0
33782789,1011.99,5.25,-63.56,5950.0,140.0,-490.0
33791788,1011.38,4.76,-64.17,5880.0,280.0,-420.0
33798789,1011.99,4.03,-63.07,5950.0,210.0,-420.0
33807789,1010.77,4.76,-62.71,6020.0,140.0,-420.0
33814789,1011.99,4.51,-65.03,5880.0,210.0,-420.0
33823789,1010.28,4.39,-62.34,5950.0,280.0,-420.0
33832788,1012.11,4.15,-63.56,6090.0,140.0,-420.0
33839790,1011.14,4.03,-61.37,6230.0,280.0,-490.0
33848788,1011.38,4.39,-61.12,6300.0,210.0,-490.0
33855790,1011.62,3.9,-62.71,6160.0,140.0,-420.0
33864789,1010.89,3.66,-60.51,6160.0,280.0,-420.0
33873789,1011.38,5.37,-61.37,6090.0,140.0,-490.0
33880789,1011.26,5.37,-62.59,6230.0,140.0,-420.0
33889789,1010.89,4.15,-61.24,6160.0,280.0,-490.0
33898789,1011.38,4.15,-63.07,6160.0,140.0,-490.0
33905789,1010.89,3.29,-62.83,6090.0,280.0,-490.0
33914788,1011.14,3.66,-61.37,6230.0,140.0,-420.0
33921789,1011.38,5.12,-63.44,6300.0,140.0,-490.0
33930789,1010.4,4.03,-62.95,6230.0,280.0,-490.0
33939788,1011.75,4.27,-62.71,6230.0,140.0,-420.0
33946789,1011.5,4.88,-62.46,6230.0,210.0,-490.0
33955788,1011.38,5.0,-63.44,6230.0,210.0,-490.0
33962789,1011.5,3.9,-63.68,6230.0,210.0,-490.0
33971789,1011.38,3.9,-63.2,6300.0,210.0,-490.0
33980788,1010.77,4.39,-63.56,6230.0,210.0,-420.0
33987788,1011.01,4.39,-65.15,6300.0,210.0,-490.0
33996789,1011.38,4.51,-63.56,6370.0,210.0,-490.0
34005787,1011.5,4.27,-63.81,6300.0,140.0,-490.0
34012789,1011.5,3.66,-62.59,6370.0,210.0,-490.0
34021789,1011.38,3.42,-62.71,6370.0,210.0,-490.0
34028789,1011.14,4.88,-62.1,6440.0,210.0,-490.0
34037789,1010.4,4.88,-61.73,6370.0,210.0,-490.0
34046787,1010.89,4.76,-61.98,6440.0,210.0,-490.0
34053789,1011.5,4.15,-61.0,6370.0,210.0,-490.0
34062788,1011.14,3.29,-61.49,6370.0,210.0,-490.0
34071789,1011.5,3.05,-62.34,6440.0,140.0,-490.0
34078789,1011.01,3.9,-62.46,6510.0,210.0,-490.0
34087788,1010.65,5.25,-61.85,6720.0,210.0,-490.0
34094789,1010.4,5.61,-61.73,6650.0,210.0,-490.0
34103787,1010.89,4.64,-61.85,6580.0,210.0,-490.0
34112788,1011.38,3.9,-62.71,6510.0,140.0,-490.0
34119789,1011.26,3.78,-63.68,6370.0,210.0,-490.0
34128788,1011.5,4.03,-64.17,6440.0,210.0,-490.0
34135790,1009.43,4.27,-65.39,6650.0,210.0,-490.0
34144789,1011.14,4.64,-66.0,6720.0,140.0,-490.0
34153789,1011.75,4.39,-65.03,6650.0,210.0,-490.0
34160789,1011.5,3.66,-66.37,6580.0,210.0,-490.0
34169788,1010.89,3.05,-65.88,6510.0,280.0,-490.0
34178789,1011.01,3.9,-66.25,6580.0,210.0,-490.0
34185790,1011.01,4.03,-65.39,6580.0,210.0,-490.0
34194789,1010.04,4.03,-65.27,6650.0,210.0,-490.0
34201789,1010.89,4.51,-65.76,6650.0,210.0,-490.0
34210788,1010.53,4.51,-66.49,6580.0,140.0,-490.0
34219789,1011.5,3.54,-66.86,6510.0,210.0,-490.0
34226789,1010.28,3.78,-66.61,6510.0,210.0,-490.0
34235788,1011.14,4.39,-67.1,6580.0,210.0,-490.0
34242789,1010.53,4.76,-67.34,6580.0,140.0,-490.0
34251789,1010.53,5.25,-67.83,6510.0,210.0,-490.0
34260789,1011.75,4.03,-67.71,6440.0,280.0,-490.0
34267789,1011.14,3.29,-66.61,6580.0,210.0,-490.0
34276788,1010.53,3.54,-67.59,6650.0,140.0,-560.0
34285788,1010.77,4.51,-68.44,6580.0,140.0,-490.0
34292789,1009.43,5.12,-66.86,6580.0,140.0,-490.0
34301789,1011.62,4.27,-68.32,6510.0,210.0,-420.0
34308789,1011.38,3.9,-66.86,6510.0,210.0,-490.0
34317789,1011.14,3.66,-69.54,6440.0,140.0,-490.0
34326789,1010.53,4.39,-67.83,6370.0,280.0,-490.0
34333789,1010.16,4.27,-67.22,6300.0,210.0,-490.0
34342789,1010.53,4.03,-67.47,6370.0,210.0,-490.0
34351789,1010.89,3.9,-67.83,6370.0,210.0,-490.0
34358789,1010.77,4.39,-67.22,6300.0,140.0,-490.0
34367788,1011.5,4.88,-67.83,6230.0,210.0,-490.0
34374789,1010.28,4.51,-67.83,6300.0,210.0,-490.0
34383789,1011.75,3.17,-67.83,6300.0,210.0,-490.0
34392789,1010.4,4.39,-68.32,6300.0,210.0,-420.0
34399790,1009.43,5.12,-66.73,6300.0,210.0,-490.0
34408788,1011.01,3.66,-68.44,6230.0,210.0,-490.0
34415789,1011.99,3.66,-67.71,6230.0,210.0,-490.0
34424788,1010.28,5.73,-67.1,6230.0,210.0,-490.0
34433789,1010.65,3.54,-68.2,6300.0,210.0,-420.0
34440789,1011.75,3.54,-68.32,6230.0,210.0,-490.0
34449789,1009.43,5.73,-66.98,6230.0,210.0,-490.0
34458788,1011.38,3.66,-68.44,6230.0,210.0,-490.0
34465789,1011.38,3.29,-66.98,6090.0,210.0,-490.0
34474789,1010.77,5.0,-68.56,6090.0,210.0,-490.0
34481789,1011.62,3.54,-68.81,6090.0,140.0,-490.0
34490789,1010.77,4.51,-67.71,6090.0,210.0,-420.0
34499788,1010.53,4.03,-68.08,6020.0,210.0,-420.0
34506789,1011.75,4.27,-68.44,6020.0,210.0,-420.0
34515789,1009.79,5.0,-68.56,6020.0,280.0,-490.0
34522790,1011.5,3.9,-68.44,6020.0,140.0,-420.0
34531788,1009.31,4.15,-66.73,5950.0,210.0,-420.0
34540788,1011.62,3.66,-67.83,6020.0,140.0,-420.0
34547789,1010.4,3.9,-67.59,5950.0,210.0,-490.0
34556789,1011.38,3.78,-67.34,5880.0,140.0,-490.0
34565789,1010.28,4.15,-66.12,5880.0,210.0,-420.0
34572790,1011.5,4.03,-67.71,5880.0,210.0,-490.0
34581789,1010.4,5.0,-67.71,5880.0,210.0,-420.0
34588789,1010.65,4.27,-67.47,5950.0,210.0,-420.0
34597789,1010.04,4.76,-67.95,5810.0,210.0,-420.0
34606789,1010.89,4.76,-67.34,5880.0,140.0,-420.0
34613789,1010.28,4.03,-67.95,5880.0,210.0,-420.0
34622789,1010.65,5.25,-68.08,5810.0,210.0,-420.0
34629789,1011.26,3.17,-68.08,5950.0,210.0,-420.0
34638788,1009.92,4.51,-67.83,5880.0,210.0,-420.0
34647788,1011.5,3.17,-67.59,5880.0,280.0,-420.0
34654789,1010.16,5.25,-68.56,5880.0,140.0,-490.0
34663789,1011.75,4.39,-68.81,5880.0,210.0,-420.0
34672788,1009.43,5.25,-68.44,5810.0,210.0,-420.0
34679790,1011.01,5.0,-67.95,5740.0,210.0,-420.0
34688789,1010.89,4.15,-67.47,5740.0,280.0,-420.0
34695790,1010.53,4.03,-67.34,5740.0,210.0,-350.0
34704788,1011.14,3.42,-68.81,5740.0,280.0,-420.0
34713789,1010.4,4.88,-67.71,5670.0,210.0,-420.0
34720790,1011.01,4.39,-69.05,5740.0,210.0,-420.0
34729789,1010.77,3.9,-68.08,5670.0,140.0,-420.0
34738788,1010.53,3.54,-67.83,5600.0,210.0,-420.0
34745789,1011.38,3.66,-68.93,5600.0,140.0,-420.0
34754789,1011.38,4.51,-68.56,5530.0,280.0,-420.0
34761790,1011.26,4.64,-68.2,5600.0,280.0,-420.0
34770789,1010.28,4.39,-68.32,5600.0,280.0,-420.0
34779789,1010.28,4.88,-67.34,5600.0,210.0,-420.0
34786790,1011.38,4.27,-68.08,5460.0,210.0,-420.0
34795788,1011.26,4.51,-66.25,5530.0,210.0,-350.0
34802789,1011.01,4.15,-67.47,5530.0,210.0,-420.0
34811788,1010.53,4.39,-67.95,5460.0,140.0,-420.0
34820788,1009.92,4.76,-68.2,5460.0,210.0,-420.0
34827790,1010.65,4.51,-68.69,5460.0,140.0,-420.0
34836789,1011.38,4.15,-68.93,5390.0,210.0,-350.0
34845789,1011.26,4.15,-68.2,5390.0,210.0,-350.0
34852789,1011.62,4.15,-69.17,5390.0,210.0,-420.0
34861789,1009.79,4.51,-68.08,5390.0,210.0,-350.0
34868789,1010.16,5.12,-68.44,5320.0,210.0,-420.0
34877788,1010.53,5.0,-68.2,5390.0,210.0,-350.0
34886789,1010.77,4.64,-69.54,5250.0,210.0,-420.0
34893790,1010.53,4.27,-68.81,5320.0,210.0,-420.0
34902788,1011.62,4.03,-70.03,5250.0,140.0,-420.0
34909789,1010.65,4.39,-69.42,5180.0,210.0,-420.0
34918788,1010.89,5.12,-69.3,5180.0,210.0,-350.0
34927789,1010.04,4.88,-69.3,5250.0,210.0,-420.0
34934790,1010.77,5.37,-69.05,5180.0,210.0,-420.0
34943788,1010.89,4.15,-69.3,5180.0,280.0,-420.0
34952789,1011.62,4.15,-68.44,5110.0,210.0,-350.0
34959789,1011.01,4.27,-68.56,5040.0,210.0,-420.0
34968789,1010.53,4.64,-69.78,5040.0,70.0,-350.0
34975789,1010.77,3.66,-68.93,5180.0,280.0,-350.0
34984789,1009.67,5.49,-68.44,5040.0,210.0,-350.0
34993788,1010.4,5.12,-69.3,5040.0,280.0,-420.0
35000789,1010.53,3.66,-69.54,4970.0,280.0,-420.0
35009789,1011.26,3.54,-68.44,5040.0,210.0,-420.0
35018788,1010.77,3.78,-69.66,4970.0,210.0,-350.0
35025789,1011.5,4.51,-69.54,4970.0,210.0,-420.0
35034788,1010.65,4.88,-69.05,4970.0,140.0,-350.0
35041790,1010.28,5.12,-68.93,4900.0,140.0,-350.0
35050788,1011.01,4.64,-68.93,4900.0,210.0,-420.0
35059788,1011.26,4.51,-69.78,4830.0,210.0,-420.0
